date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:25:19	574144/574144	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:41:55%20GMT	http://agency.yolox.ancorathemes.com/event/workshops-design-development/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/event/workshops-design-development/index.html	(from http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/)
22:25:20	1841/1841	---MC-	200	added ('OK')	text/calendar	date:Tue,%2001%20Oct%202019%2016:42:00%20GMT	http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/?ical=1	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/event/digital-agencies-convention/indexedf3.html	(from http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/)
22:25:20	890/890	---MCZ	200	added ('OK')	application/javascript	etag:W/%225ccaf5f5-37a%22	http://agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.min.js?ver=4.8.2	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/plugins/the-events-calendar/src/resources/js/embedded-map.min4a41.js	(from http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/)
22:25:20	439037/439037	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-6b2fd%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-30-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-30-copyright.jpg	(from http://agency.yolox.ancorathemes.com/are-you-sure-that-woocommerce-is-the-best-platform/)
22:25:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:02%20GMT	http://agency.yolox.ancorathemes.com/?p=126	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/index4ab3.html	(from http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/)
22:25:21	2586/2586	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:02%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fproject-management-consulting-for-agencies%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedf88b.json	(from http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/)
22:25:21	895/895	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/feed/index.html	(from http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/)
22:25:22	2721/2721	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:03%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fproject-management-consulting-for-agencies%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed0b28	(from http://agency.yolox.ancorathemes.com/project-management-consulting-for-agencies/)
22:25:23	913/913	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/feed/index.html	(from http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/)
22:25:24	2616/2616	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:04%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fsmashing-the-agencies-with-new-customer-approach%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed3e31.json	(from http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/)
22:25:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:05%20GMT	http://agency.yolox.ancorathemes.com/?p=122	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/indexdb84.html	(from http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/)
22:25:24	2751/2751	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:05%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fsmashing-the-agencies-with-new-customer-approach%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedccdb	(from http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/)
22:25:25	880/880	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/feed/index.html	(from http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/)
22:25:25	188105/188105	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-2dec9%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-13-copyright-1.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-13-copyright-1.jpg	(from http://agency.yolox.ancorathemes.com/event/digital-agencies-convention/)
22:25:26	2405/2405	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:06%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fsample-of-various-designer-portfolios%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedcf71.json	(from http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/)
22:25:26	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:06%20GMT	http://agency.yolox.ancorathemes.com/?p=124	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/indexd4a6.html	(from http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/)
22:25:26	2502/2502	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:07%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fsample-of-various-designer-portfolios%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed9045	(from http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/)
22:25:28	2440/2440	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:08%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fjunior-designers-should-learn-to-be-creative%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedaece.json	(from http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/)
22:25:28	901/901	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/feed/index.html	(from http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/)
22:25:28	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:09%20GMT	http://agency.yolox.ancorathemes.com/?p=1009	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/indexb6d0.html	(from http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/)
22:25:29	2537/2537	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:10%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fjunior-designers-should-learn-to-be-creative%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed8545	(from http://agency.yolox.ancorathemes.com/junior-designers-should-learn-to-be-creative/)
22:25:30	2345/2345	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:10%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fdigital-marketing-podcast%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embede52a.json	(from http://agency.yolox.ancorathemes.com/digital-marketing-podcast/)
22:25:30	844/844	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/digital-marketing-podcast/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/digital-marketing-podcast/feed/index.html	(from http://agency.yolox.ancorathemes.com/digital-marketing-podcast/)
22:25:31	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:12%20GMT	http://agency.yolox.ancorathemes.com/?p=131	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/indexd52d.html	(from http://agency.yolox.ancorathemes.com/digital-marketing-podcast/)
22:25:32	2442/2442	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:12%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fdigital-marketing-podcast%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed0c54	(from http://agency.yolox.ancorathemes.com/digital-marketing-podcast/)
22:25:33	2645/2645	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:42:13%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fwe-help-you-to-attract-users-to-your-apps-and-websites%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedde89.json	(from http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/)
22:25:33	118532/118532	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1cf04%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-15-copyright.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-15-copyright.jpg	(from http://agency.yolox.ancorathemes.com/smashing-the-agencies-with-new-customer-approach/)
22:25:33	931/931	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/feed/index.html	(from http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/)
22:25:33	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:14%20GMT	http://agency.yolox.ancorathemes.com/?p=128	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/index913e.html	(from http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/)
22:25:34	2780/2780	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:42:14%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fwe-help-you-to-attract-users-to-your-apps-and-websites%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedde1f	(from http://agency.yolox.ancorathemes.com/we-help-you-to-attract-users-to-your-apps-and-websites/)
22:25:45	162235/162235	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-279bb%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-7-copyright-1.jpg	(from http://agency.yolox.ancorathemes.com/sample-of-various-designer-portfolios/)
22:25:47	78304/78304	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-131e0%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-3-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-3-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:48	83761/83761	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-14731%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-6-copyright-1-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-6-copyright-1-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:29%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/2/%22https://player.vimeo.com/video/154709932?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/2/_https_/player.vimeo.com/video/1547099325782	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:48	97366/97366	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-17c56%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2019/01/post-2-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:51	556347/556347	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:29%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/2/%22https:/player.vimeo.com/video/154709932?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/2/_https_/player.vimeo.com/video/1547099325782	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:33%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/180709694?title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/180709694.1b63a85.delayed	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:25:57	583232/583232	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:42:33%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/4/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/4/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:58	556343/556343	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:34%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/180709694?title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1807096943a85	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:25:58	108708/108708	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1a8a4%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-5-copyright-1-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/08/post-5-copyright-1-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/2/)
22:25:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:40%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/8419440?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/84194405782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:02	556347/556347	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:41%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/8419440?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/84194405782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:03	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:44%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/41083471?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/410834715782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:06	556342/556342	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:44%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/41083471?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/410834715782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:07	78223/78223	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-1318f%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-27-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-27-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:49%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/39691622?color=ffffff&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/396916221791	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:11	556343/556343	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:49%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/39691622?color=ffffff&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/396916221791	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:12	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:53%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/98023574?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/980235745782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:12	64939/64939	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-fdab%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-28-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-28-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:16	556347/556347	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:54%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/98023574?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/980235745782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:16	73877/73877	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-12095%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-29-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-29-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:42:58%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/108560545?color=ffffff&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1085605451791	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:20	556346/556346	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:42:58%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/108560545?color=ffffff&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1085605451791	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:21	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:43:02%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/22309867?color=1c88b4&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/223098678d1f	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:24	556349/556349	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:43:02%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/22309867?color=1c88b4&title=0&byline=0&portrait=0&autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/223098678d1f	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:43:05%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/117159756?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1171597565782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:28	556347/556347	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:43:06%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/117159756?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1171597565782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:29	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2001%20Oct%202019%2016:43:09%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https://player.vimeo.com/video/154709932?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1547099325782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:29	152432/152432	---M--	200	added ('OK')	image/jpeg	etag:%225ccaf5f6-25370%22	http://agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-30-copyright-770x452.jpg	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-content/uploads/2018/07/post-30-copyright-770x452.jpg	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:31	556345/556345	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Oct%202019%2016:43:10%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/3/%22https:/player.vimeo.com/video/154709932?autoplay=1%22	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/3/_https_/player.vimeo.com/video/1547099325782	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
22:26:35	2633/2633	---MCZ	200	added ('OK')	application/json	date:Tue,%2001%20Oct%202019%2016:43:14%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fif-the-website-sales-are-low-try-these-simple-hacks%2F	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embedb75b.json	(from http://agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/)
22:26:37	923/923	---MC-	200	added ('OK')	application/rss+xml	etag:%225398c8077d1a710fce9dc93990dec8c8%22	http://agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/feed/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/feed/index.html	(from http://agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/)
22:26:39	2768/2768	---MCZ	200	added ('OK')	text/xml	date:Tue,%2001%20Oct%202019%2016:43:19%20GMT	http://agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fagency.yolox.ancorathemes.com%2Fif-the-website-sales-are-low-try-these-simple-hacks%2F&format=xml	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/wp-json/oembed/1.0/embed7b36	(from http://agency.yolox.ancorathemes.com/if-the-website-sales-are-low-try-these-simple-hacks/)
22:26:39	584090/584090	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:43:14%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/6/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/6/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/page/8/)
22:26:40	583430/583430	---MCZ	200	added ('OK')	text/html	date:Tue,%2001%20Oct%202019%2016:43:13%20GMT	http://agency.yolox.ancorathemes.com/all-posts/page/5/	C:/My%20Web%20Sites/aganex/agency.yolox.ancorathemes.com/all-posts/page/5/index.html	(from http://agency.yolox.ancorathemes.com/all-posts/page/3/)
